ID,location_name,lat,long
2356869,Ouré Rimaïbés,13.96929,-1.72809
2356870,Ouré-Foulbés,13.94971,-1.68494
2356871,Ourba,13.80311,-0.66434
2356872,Oura Lagui,13.07408,0.64555
2356873,Oupyédi,12.66667,0.91667
2356874,Oupounou,11.65,-1.91667
2356875,Oupènchyanmbongou,12.01667,0.8
2356876,Oupaon,11.65,-2.01667
2356877,Ouona,11.96667,-3.43333
2356878,Ouoméné,13.0263,-3.9045
2356880,Ouolo,11.28333,-3.91667
2356882,Ouobdaga,12.21667,-0.28333
2356883,Ounzéogo,11.7,-0.5
2356884,Ountokoulga,13.40384,-0.77075
2356885,Ountokoulga,13.36895,-0.78765
2356886,Ountadini,12.06667,0.31667
2356887,Ounsoumpéra,10.61667,-3.08333
2356888,Ounougou Fouanou,12.52167,2.17992
2356889,Ounougou,12.53289,2.1939
2356890,Ounigaré,11.13333,-0.38333
2356891,Oundétané,13.95652,-0.60623
2356892,Ounaré,14.5643,-0.13716
2356893,Oumnoguen,11.60098,-0.32244
2356894,Oussaltan-Banguel-Daou,13.90796,0.46481
2356895,Oulfo Alfa,14.08764,-0.56342
2356896,Ouloungoura,10.5,-3.53333
2356897,Oulouguèl,14.04976,0.09393
2356898,Oulo Ba,14.30362,-0.81806
2356899,Oulo,14.0448,-0.2353
2356900,Oulo,11.9,-2.98333
2356901,Oulmane,10.63333,-5.05
2356902,Oulmana,10.11097,-3.45298
2356903,Ouli Noïrao,14.0073,-1.49049
2356904,Ouliassan,11.05,-2.2
2356905,Oulfaré,13.97523,-0.63819
2356906,Oulfaré,13.76293,-0.31531
2356907,Oulélo,10.73333,-3.23333
2356908,Oulbéra,10.3,-3.1
2356909,Oulani,12.36667,-3.36667
2356910,Oulanga,14.5373,-1.20882
2356911,Oulali,12.68333,-4.36667
2356912,Oulala,11.3,-3.93333
2356913,Oula,13.58445,-0.14922
2356914,Oula,13.48605,-2.32595
2356915,Oula,12.36667,-3.13333
2356916,Oukoulourou,14.242,-1.9447
2356917,Oukoulourou,14.18738,-1.99876
2356918,Oukoulourou,14.4418,-0.97379
2356919,Oukoulourou,12.70973,2.07057
2356920,Ouizindia,14.67146,0.01613
2356921,Ouitenga,13.64519,-1.83649
2356922,Ouissiga,12.83858,-1.90587
2356923,Ouintini,13.21948,-1.34163
2356924,Ouindigui,13.75716,-2.01627
2356925,Ouendigui,13.67833,-1.9673
2356926,Ouindébélabé,13.98731,-0.33426
2356927,Ouilimtéoga,11.83333,-0.88333
2356928,Ouiligo,11.05,-0.45
2356929,Ouilibouma,12.96667,-0.71667
2356930,Ouilé,13.36958,-2.6988
2356931,Ouilawa,13.16342,-0.76524
2356932,Ouidtoghin,12.40935,-1.44927
2356933,Ouidibaogo,13.21914,-1.70992
2356934,Ouidi,12.76424,-1.07665
2356935,Ouidi,12.41667,-0.45
2356936,Ouidi,12.33333,-0.73333
2356937,Ouidi,12.29013,-0.8761
2356938,Ouidi,12.25,-0.45
2356939,Ouidi,12.21985,-1.47185
2356940,Ouidi,12.08157,-1.5818
2356941,Ouidi,12.08739,-1.3817
2356942,Ouidi,12.06737,-1.60478
2356943,Ouidi,12.03752,-1.21929
2356945,Oui,13.41303,-1.77712
2356946,Ougarou,12.43333,0.16667
2356948,Oufré,13.54909,-2.42126
2356949,Oufongo,11.46667,-3.15
2356950,Oufaré Baba Amadou,14.50495,-0.91147
2356951,Ouezendougou,12.03333,-2.28333
2356952,Ouézélé,12.21667,-2.11667
2356954,Ouéro,12.05,-2.41667
2356955,Ouéré,11.28333,-3.91667
2356956,Ouéré,11.01667,-3.81667
2356957,Ouènné,13.58605,-1.73945
2356958,Ouengo,11.25,-0.8
2356959,Ouéndoupoli,14.12942,-1.96104
2356960,Ouènboulougou,13.04086,-0.82545
2356961,Ouenaftenga,13.34422,-1.30851
2356962,Ouèmyaoguen,12.13333,-0.53333
2356963,Ouem-Yiri,12.31534,-1.78532
2356964,Ouembatenga,13.63484,-1.54223
2356965,Ouéléni,10.85,-5.35
2356966,Oueldi,14.85492,0.15083
2356967,Ouéguédo,11.85,-0.41667
2356970,Ouéenga,12.48333,-0.31667
2356971,Ouédsé,12.82794,-1.05892
2356972,Ouédogo-Petit,12.06667,-0.36667
2356973,Ouédogo Boken,12.01667,-0.18333
2356974,Ouédkingo,12.9,-2.25
2356975,Ouèdga,13.25068,-0.93081
2356976,Ouédégin,12.75,-0.76667
2356977,Ouédéghin,12.22031,-1.79552
2356978,Oué,13.236,-3.3997
2356979,Oudyoumoudi,14.07427,-0.43163
2356980,Oudoundayiré,13.89689,-1.45963
2356981,Oudouga,14.15932,-1.88273
2356982,Oudalan,14.66667,-0.33333
2356983,Oubritenga,12.66667,-1.33333
2356984,Ouboulo Fouanou,12.20163,2.11615
2356985,Oubinou Kô,10.31667,-5.25
2356986,Oubérdargani,14.4328,-1.46572
2356987,Oubéré Saba,14.06691,-1.66844
2356988,Oubay,13.95558,-1.3739
2356989,Oubarédo,10.71667,-3.61667
2356990,Ouazindi,13.28508,-0.85646
2356991,Ouazeulé,13.18144,-1.57002
2356992,Ouayou,11.7,-2.0
2356993,Ouaylé,12.9,-2.33333
2356994,Ouga-Yarcé,12.95005,-1.21309
2356996,Ouayalgui,12.01667,-0.71667
2356998,Ouavoussé,12.4,-0.6
2356999,Ouavoussé,12.35,-0.75
2357000,Ouavoussé,12.15,-0.51667
2357001,Ouatnapa,13.08634,-0.43047
2357002,Ouatinoma,13.64078,-0.85914
2357003,Ouatinoma,13.08615,-1.45636
2357004,Ouatinoma,12.95,-0.45
2357005,Ouatigué,13.72003,-1.75044
2357006,Ouatiano,10.05,-3.38333
2357007,Ouatenga,12.09925,-1.59363
2357009,Ouassakoré,14.96667,-0.05
2357010,Ouarkoye,12.08991,-3.66897
2357011,Ouargué,11.88333,-0.36667
2357012,Ouargaye,11.50202,0.05886
2357013,Ouarégou,11.8,-0.7
2357014,Ouaré,11.27456,-0.16167
2357015,Ouapassi,13.93964,-0.74704
2357016,Ouapassi,12.44216,-1.50932
2357017,Ouapassi,12.31667,-0.5
2357018,Ouapassi,12.23333,-0.58333
2357019,Ouapassé,13.05626,-0.78338
2357020,Ouapassé,12.36667,-0.58333
2357021,Ouapalgué,12.63333,-0.56667
2357022,Ouapa,14.33047,-1.58519
2357023,Ouanyimdi,12.95,-0.36667
2357024,Ouansoua,12.35995,-1.76889
2357025,Ouanobé,13.24272,-0.73333
2357026,Ouangla,11.25,-0.68333
2357027,Ouangardé,14.22632,-1.97491
2357028,Ouanda,11.11667,-0.56667
2357029,Ouampéga,13.324,-1.68192
2357030,Ouambolé,12.86667,-0.46667
2357031,Oualogtenga,12.38333,-2.23333
2357032,Oualogotenga,12.98333,-0.91667
2357033,Oualodi,12.85,-0.43333
2357034,Ouâlikindé,14.41874,-1.4748
2357035,Oualèmbi,12.81667,-0.61667
2357036,Oualambi,12.71667,-0.18333
2357037,Oualga,13.16854,-1.20828
2357038,Ouakuy,11.68333,-3.63333
2357039,Ouakou,12.1,0.18333
2357041,Ouaïré Kérboulé,14.54232,-1.26785
2357042,Ouairé,14.57433,-0.30045
2357043,Ouahigouya,13.58278,-2.42158
2357045,Ouaguéssi,14.0321,-1.50456
2357046,Ouagoulé,12.63333,-0.83333
2357047,Ouagali,12.2,-0.6
2357048,Ouagadougou,12.36566,-1.53388
2357049,Ouagadi,13.26958,-0.33513
2357050,Ouadmana,12.45,-1.36667
2357051,Ouadinogo,13.16803,-0.71618
2357052,Ouadangou,12.91667,-0.11667
2357053,Ouaboti,13.81893,0.40007
2357054,Ouabbédé,13.33712,-0.73362
2357055,Ouabari,12.91667,-0.13333
2357056,Ossora,10.11667,-3.18333
2357057,Orowo,10.58333,-3.11667
2357058,Oronkua,11.28333,-3.1
2357059,Oronédou,14.23702,-0.92595
2357060,Orom Gona,14.22511,-1.58003
2357061,Oro Mango,14.2443,-0.75843
2357062,Orodara,10.98115,-4.91885
2357063,Orodara,10.7,-3.41667
2357064,Ormitara,9.98333,-3.15
2357065,Orkoulpo,10.31667,-3.26667
2357066,Orgaré,11.11667,-0.43333
2357067,Oré Ngosi,14.96142,-0.63524
2357068,Orèlbalinguèl,14.0624,-2.61015
2357069,Orégui,13.87358,-0.5432
2357070,Ora,14.25052,-0.757
2357071,Onyodyaougo,12.23333,0.36667
2357072,Napalniangou,11.98456,0.3843
2357073,Olgongon,10.26667,-3.21667
2357074,Okwanou,12.1,0.31667
2357075,Okounou,10.76667,-3.33333
2357077,Oukoulourou,14.5257,-1.7017
2357078,Okouéra,10.13333,-3.0
2357079,Ok Mbang Ha,13.46205,-0.54626
2357080,Oka,14.52554,-1.10326
2357081,Ogou,14.20381,-2.23011
2357082,Ogoro,14.06872,-2.80422
2357083,Ogola Rougué,13.26038,0.46391
2357084,Oébé,12.61667,-3.5
2357085,Odyini,12.44596,1.84657
2357086,Odona,11.8065,-5.0121
2357087,Oubriounou,12.40283,1.06292
2357088,Oboungouni,12.25,0.26667
2357089,Obiré,10.33333,-3.6
2357090,Obikyibo,13.49398,-1.32639
2357091,Obiaga,11.93333,-0.06667
2357092,Oassenfouégué,13.44844,-2.52584
2357093,Oaldé,14.00725,-0.71053
2357094,Nyoumotogo,13.70092,0.31419
2357095,Niou,12.76975,-1.93376
2357096,Niosse,12.89666,-1.1507
2357097,Niorochen,12.80898,-1.05178
2357098,Nionogo,12.58519,-1.55867
2357099,Nyoptyenga,12.81667,-0.93333
2357100,Nioniopalogo,12.72755,-1.22367
2357101,Nioniongo,12.99039,-1.01836
2357102,Nioniogo,12.56613,-1.06122
2357103,Nyonyalé,12.3,0.55
2357104,Nyonnyogo,12.88333,-2.61667
2357105,Nyongouragou,12.08333,-2.03333
2357106,Nyonaré,12.81667,-0.41667
2357107,Nyoko,13.13246,-0.8771
2357108,Nioko II,12.43026,-1.45562
2357109,Nioko I,12.39501,-1.43861
2357110,Nyoko,12.26667,-2.08333
2357111,Nyivlala,13.38023,-0.70947
2357112,Nyipétouaga,12.06596,1.0846
2357113,Nindala,13.1603,-3.24097
2357114,Nyimini,13.0421,-4.0185
2357115,Nyimatoulay,13.20515,0.55621
2357116,Nyifou,12.5,-2.78333
2357117,Nyiémé,11.25,-2.96667
2357118,Nyetkouihima,12.8,-0.35
2357119,Nyèmpyéma,13.45254,0.06518
2357120,Nyèmné,12.48333,-0.66667
2357121,Nyembila,13.56968,-1.40417
2357122,Nyèm,12.48333,-0.41667
2357123,Nyégha,12.53333,-0.5
2357124,Nyèdkaorgo,13.12152,-0.50578
2357125,Nyarhalé,12.98333,-0.81667
2357126,Nyarhalé,12.91667,-0.81667
2357127,Niaguen,12.6443,-1.07214
2357128,Nyapsi,13.38446,0.23008
2357129,Nyapani,12.05727,1.02648
2357130,Nyapaga,12.45,0.41667
2357131,Nyangtibila,13.53688,-0.73838
2357132,Nyangoro,13.0,-2.1
2357133,Niangala,12.98615,-1.88763
2357134,Nyangado,12.26667,-2.06667
2357135,Nyanga,13.43023,-0.92312
2357136,Nyandagen,12.4,-2.28333
2357138,Nyamtyarini,12.28333,0.06667
2357140,Nyamanga,12.56667,0.91667
2357141,Nyakanmbou,12.04415,1.46626
2357142,Nyaguéré,13.5067,-1.07503
2357143,Nyafwana,12.8,0.68333
2357144,Nyafari,12.86667,0.21667
2357145,Nyabonguédé,12.98333,-0.2
2357146,Nyabolandi,13.29894,0.09739
2357147,Moétenga,12.714,-1.68883
2357148,Ntohiro,10.76667,-3.31667
2357149,Ntobougou,11.07272,-5.33014
2357150,Noyoda,12.11667,-0.03333
2357151,Nowé,12.01667,-0.23333
2357152,Noussou,12.78914,-2.29704
2357153,Noussou,10.68333,-5.43333
2357154,Nouong,11.1,-0.1
2357155,Nounou,12.25,-3.25
2357156,Mouni,13.68883,-2.51714
2357157,Noungourgou,13.71259,-0.66041
2357158,Noungou,13.06574,-1.44061
2357159,Noungou,12.93823,-1.43824
2357160,Noungou,12.80275,-1.17957
2357161,Noungou,12.71572,-1.0581
2357162,Noungou,11.08333,-0.76667
2357163,Nouna,12.72939,-3.86305
2357164,Noumousso,11.30355,-4.08196
2357165,Noumoukyédougou,9.91683,-4.27494
2357166,Noumoudara,10.97784,-4.41776
2357167,Noumkori,12.69697,2.00501
2357168,Noumbyari,12.15,0.86667
2357169,Noulli,10.26667,-3.25
2357170,Noulé,12.61667,-0.26667
2357171,Noukouala,9.98333,-3.55
2357172,Nouhoungo,12.13333,-0.41667
2357173,Nahau,11.08333,-0.35
2357174,Nouarouar,14.87696,-0.37544
2357175,Nouankui,12.5,-3.5
2357176,Notou,13.50932,0.44943
2357177,Notétenga,12.97677,-1.82372
2357178,Forêt Classée du Nosébou,12.03333,-2.95
2357179,Nogo,13.84661,-2.20139
2357180,Noguen,12.901,-1.0763
2357181,Nordé,13.54024,-1.37838
2357182,Norakounko,10.08333,-2.98333
2357183,Norakinga,13.78684,-1.13794
2357184,Nora,13.4245,0.18093
2357185,Nopo,11.58333,-2.18333
2357186,Noperdo,9.8,-3.08333
2357187,Nonouaènba,13.25296,-0.44995
2357188,Nonlado,12.95,-2.51667
2357189,Nonkiero,10.65,-3.21667
2357190,Nonkéména,10.5,-3.23333
2357191,Nonguin,11.73333,-1.11667
2357192,Nongsom,13.44175,-1.67969
2357193,Nongou,13.32717,-1.58265
2357194,Noungou,12.79436,-1.49396
2357195,Nongossom,13.50656,-2.20871
2357196,Nongomto,12.14773,-1.97928
2357197,Nongo Fayéré,13.49277,-0.23503
2357198,Nongofaïre,13.47149,-2.16188
2357199,Nongofaire,13.59979,-2.7724
2357200,Nongo,13.59072,-2.29159
2357201,Nongo,13.33804,-1.09061
2357202,Nonguestenga,12.57277,-1.43178
2357203,Nonfesso,10.13333,-4.78333
2357204,Nomo,13.82515,-2.71438
2357205,Nomo,13.71895,-1.86516
2357206,Nomikdou,12.95,-0.43333
2357207,Nomépouga,13.67592,-2.06266
2357208,Nongana,12.50758,-1.37386
2357209,Nombiti,12.61049,2.13114
2357211,Noli,12.63333,-0.28333
2357212,Nokourou,11.46667,-1.56667
2357213,Nokomtenga,12.31667,-0.46667
2357214,Noiriboiga,10.93333,0.85
2357215,Noibiri,13.11328,-2.38096
2357216,Nohoro,13.7007,-3.2417
2357217,Nogosséto,13.18222,-2.36444
2357218,Nogodoum,14.14274,-2.51432
2357219,Nogo,13.54439,-2.32978
2357220,Noguen,12.81737,-1.96846
2357221,Nofin,10.73333,-5.26667
2357222,Noessé,12.15,-0.4
2357223,Noéssé,12.1,-0.75
2357224,Noésen,12.16667,-2.2
2357225,Nobwèl,14.02096,-0.31227
2357226,Noborodo,9.75,-3.06667
2357227,Nobili,11.75167,-1.24639
2357228,Nobihili,12.69373,-1.48321
2357229,Nobgatenga,12.16667,-0.55
2357230,Nobéré,11.55806,-1.20444
2357231,Nobédo,12.53333,-0.51667
2357232,Noatenga,12.28333,-0.76667
2357233,Noalli,12.7,-0.2
2357234,Noakui,12.56667,-3.58333
2357235,Noka,13.19066,-0.94505
2357236,Noada,12.1,0.05
2357237,Nô,13.2294,-1.4951
2357238,Nkonpira,9.98333,-3.61667
2357239,Nkanpira,9.76667,-3.01667
2357240,Nizèl,10.25,-3.8
2357241,Niyonbini,10.31667,-3.15
2357242,Nissimtoaéra,12.9,-0.46667
2357243,Nissibi,11.3,-1.65
2357244,Nissalé,11.61667,-0.01667
2357245,Nisouangen,12.55,0.1
2357246,Niséo,10.93333,-3.43333
2357247,Niratoma,10.26667,-3.56667
2357248,Niradora,10.21667,-3.5
2357249,Nipoui,12.16667,-2.01667
2357250,Niynfoagma,12.07015,0.92723
2357251,Forêt Classée de Niouma,12.93333,-2.68333
2357252,Niouma,12.9307,-2.64024
2357253,Niou,11.75,-2.23333
2357254,Nioro,12.9,-0.85
2357255,Niôro,10.71667,-5.4
2357256,Niorka,9.81667,-2.98333
2357257,Niorida,11.76667,-1.25
2357258,Niopléfogo,10.46667,-5.45
2357259,Nioranga,13.35655,-1.29961
2357260,Nionion,10.28333,-3.26667
2357261,Nioniogo,13.49592,-1.51516
2357262,Nioniogo,12.58333,-0.75
2357263,Nionio,10.16667,-3.2
2357264,Niongou,11.88333,-1.2
2357265,Niongou,11.75,-1.2
2357266,Nionba,10.16667,-3.1
2357267,Nion,12.81667,-3.41667
2357268,Nion,12.7,-2.93333
2357269,Niompourou,12.6,-3.21667
2357270,Niomoro,14.32131,-1.40678
2357271,Niolka,10.05,-3.46667
2357272,Nioko,11.46667,-1.38333
2357273,Niogotenga,12.7,-0.91667
2357274,Niogossé,13.01375,-1.10782
2357275,Niofila,10.66667,-5.1
2357276,Niofara,10.5,-3.43333
2357277,Nioboulo,10.11667,-3.26667
2357278,Niobol,9.86667,-2.76667
2357279,Niobaré,11.46667,-1.43333
2357280,Nioasna,11.91667,-1.65
2357281,Ninyiri,13.22078,-2.4761
2357282,Nintira,10.5,-3.35
2357283,Ninpouya,13.54749,-2.53047
2357284,Ninnougou,13.16735,-0.46322
2357285,Ninkolo,11.21765,-5.16261
2357286,Ninkana,10.61667,-4.81667
2357287,Ninitenga,12.98333,-0.51667
2357288,Ninion,12.5,-2.38333
2357289,Nini Nobéré,11.9,-1.15
2357290,Ninigué,13.89134,-2.36935
2357291,Ningbouma,11.25,-3.05
2357292,Ningaré,11.68333,-0.35
2357293,Ninengo,11.91667,-0.25
2357294,Nindapourgou,12.59435,1.42435
2357295,Nindaongo,13.08825,-0.17468
2357296,Ninbira,10.3,-3.45
2357297,Nimsyéma,12.08333,0.45
2357298,Nimpouro,12.23333,-0.48333
2357299,Nimlogodo,12.02024,-1.52332
2357300,Nimina,12.71667,-3.01667
2357301,Nimfogma,12.81667,0.38333
2357302,Gnimdi,12.29542,-1.67706
2357303,Nimaré,11.2,-3.15
2357304,Niliri,11.55,-1.83333
2357305,Nigui,12.84622,-1.3253
2357306,Nigui,12.33333,-0.53333
2357307,Nigtéba,11.3,-3.03333
2357308,Ninga,13.4209,-2.50849
2357309,Niessin,11.36667,-2.06667
2357310,Niessé,10.26667,-2.8
2357311,Nieskoko,11.55,-1.01667
2357312,Niérinténo,10.71667,-5.1
2357313,Niérézangakaha,10.48333,-5.35
2357314,Niérégoua,11.31667,-3.03333
2357315,Nienpira,10.41667,-3.28333
2357316,Nienka,11.26667,-3.16667
2357317,Niènièga,13.34324,-1.57867
2357318,Niéné,11.95867,-4.86215
2357319,Niéné,11.00843,-4.9272
2357320,Niendéra,10.11667,-3.26667
2357321,Niendékui,11.65,-3.7
2357322,Niénanou,13.081,-3.9531
2357323,Niéna,11.7249,-4.72599
2357324,Niémé,12.71667,-2.9
2357325,Niéguéni,10.65,-5.4
2357326,Niéguéma,11.5203,-4.34734
2357327,Niégué,11.66667,-0.01667
2357328,Niégo,11.11471,-2.69869
2357329,Nièbsé,13.40091,-2.06066
2357330,Niéba,13.38265,-0.09335
2357332,Nidon,11.85,-2.51667
2357333,Nidaga,12.06629,-1.98798
2357334,Nibétion,10.11667,-2.81667
2357335,Nibèlla,12.73333,-2.21667
2357336,Nibardo,12.05,-2.11667
2357337,Niawé,10.83333,-3.88333
2357338,Niassono,13.27186,-2.70105
2357339,Niassari,13.2695,-3.3577
2357340,Niassan,13.0986,-3.4288
2357341,Niarébama,10.48333,-4.76667
2357342,Niaré,12.75,-3.08333
2357343,Niarba,11.75,-0.83333
2357344,Niarafo,10.85,-4.41667
2357345,Niaradou,13.28003,-0.15116
2357346,Nyaptana,13.33001,0.75494
2357347,Niapa,12.82296,-1.80443
2357348,Niaouré,11.27292,-4.84499
2357349,Niaongo,11.85,-1.35
2357350,Niaogo,12.13333,-0.23333
2357351,Niaogho,11.76667,-0.76667
2357352,Niantono,10.73333,-5.33333
2357353,Nianntana,10.38463,-3.50392
2357354,Niansou,11.46667,-2.05
2357355,Niansoroni,10.6,-5.41667
2357356,Nianmpédougou,11.04878,-5.15806
2357357,Nianmankui,12.36667,-3.88333
2357358,Nianley,11.13333,-0.33333
2357359,Niankui,12.68333,-3.81667
2357360,Niankouni,12.96667,-3.95
2357361,Niankorodougou,10.45,-5.3
2357362,Niankoré,13.22893,-2.96531
2357363,Niankar,10.55,-4.8
2357364,Niankadougou,10.75,-4.71667
2357365,Nianiniara,10.53333,-3.58333
2357366,Nianha,10.8,-4.63333
2357367,Nianguélékogo,10.83333,-5.4
2357368,Nianguél,14.04345,-1.45394
2357369,Niangouéla,13.13523,-1.67201
2357370,Forêt Classée de Niangoloko,10.21667,-4.91667
2357371,Niangoloko,10.28333,-4.91667
2357372,Niangolokaha,10.46667,-5.36667
2357373,Niangolobougou,10.4,-5.18333
2357374,Niangado,13.21788,-1.21516
2357375,Niandala,12.43333,-2.95
2357376,Nianbougouzi,10.76667,-5.33333
2357377,Nianbogo Kourou,10.63333,-5.45
2357378,Nianankoro,12.53333,-2.8
2357379,Niaména,10.21667,-3.45
2357380,Niamé,11.3705,-4.31562
2357381,Nianmbéréla,11.86474,-5.11057
2357382,Niamana,11.62269,-5.20033
2357383,Nialé,11.07629,-5.01076
2357384,Niakongo,11.83333,-3.33333
2357385,Niako,13.2379,-3.9159
2357386,Niakana,11.29514,-5.11924
2357387,Niagma,10.71667,-2.98333
2357388,Niagbalandoura,10.25,-3.33333
2357389,Niagassi,13.78913,0.30261
2357390,Niagassi,11.55,-1.15
2357391,Niagan,12.26667,-3.35
2357392,Niaga,11.7,-3.15
2357393,Niafo,14.10185,-1.03936
2357394,Niabouri,11.26536,-2.63987
2357395,Niabélé,10.3,-4.43333
2357396,Nia,12.7462,-4.0879
2357397,Ngoungam,14.70193,0.07243
2357398,Ngolokéréla,11.93361,-5.12493
2357399,Ngorolani,11.48972,-5.12137
2357400,Banifing,12.01147,-5.65968
2357401,Ngorolani,11.92962,-4.73091
2357402,Ngongordé,13.79694,-1.04558
2357403,Ngolol Gnibi,14.10871,-0.63789
2357404,Ngoldyiga,13.62676,0.66462
2357405,Ngana,11.43204,-4.8479
2357406,Néyba,14.18805,-1.54339
2357407,Névri,11.61667,-2.4
2357408,Névri,11.31667,-2.01667
2357409,Nétiao,11.86667,-2.01667
2357410,Nétiana,11.36667,-1.5
2357411,Nétaré,11.11667,-1.08333
2357412,Nessemtenga,13.00657,-1.14409
2357413,Niésséga,13.11278,-2.34558
2357414,Nessano,11.53333,-2.0
2357415,Nessané,11.4,-2.6
2357416,Néssagarou,11.78333,-2.23333
2357418,Nésapo,11.46667,-1.95
2357419,Nerfondougou,10.43333,-5.25
2357420,Néréko,12.63333,-4.16667
2357421,Nérakorosso,12.06667,-3.03333
2357422,Népoen,12.71667,-2.58333
2357423,Néména,12.46667,-3.76667
2357424,Nemalahi,13.25958,-1.48134
2357425,Nélinpéra,9.8,-3.08333
2357426,Nèlba,13.92756,-0.13717
2357427,Nèhirsen,12.91667,-2.46667
2357428,Nègyo,12.63333,-2.63333
2357429,Nègomo,12.8,-2.68333
2357430,Négarpoulou,12.33333,-2.73333
2357431,Néfanasso,11.08619,-5.38508
2357432,Nédogo,12.55461,-1.65625
2357433,Nédogo,12.27503,-1.67744
2357434,Nédogo,12.15,-0.7
2357435,Nèden,12.43333,-2.4
2357436,Nèbyano,12.08333,-2.46667
2357437,Nèbya,12.4,-2.71667
2357438,Nébourou,11.5,-1.85
2357439,Nébouli,13.33809,-0.88862
2357440,Nébiélianayou,11.9,-2.36667
2357441,Nébéa,11.85,-2.55
2357442,Nébou,11.3125,-1.87722
2357443,Nièba,13.38969,-0.14965
2357444,Né,10.38333,-4.68333
2357445,Ndyarèndèl,13.62528,0.12782
2357446,Ndoulangou,14.07017,-0.94853
2357447,Ndosso,11.96505,-4.76247
2357448,Ndorlaba,11.76142,-4.81877
2357449,Ndiaba,13.58383,0.73637
2357450,Ndana,11.77784,-4.70202
2357451,Nbié,11.03753,-4.77498
2357452,Nazounga,12.63333,-2.13333
2357453,Nazouma,12.01202,-1.32296
2357454,Forêt Classée de Nazinga,11.16667,-1.41667
2357455,Nazinga,11.05,-1.41667
2357456,Nayouri,12.23333,0.73333
2357457,Nayouré,12.26667,0.25
2357458,Nayouari,12.14838,1.78202
2357459,Nayirsi,12.98985,-1.78754
2357460,Nayé,10.51667,-4.51667
2357461,Nayam Poussougou,12.5,-0.9
2357462,Nayalgay,12.31667,-2.31667
2357463,Nayabodyoaga,12.0953,2.0121
2357464,Nayaba,12.43391,-1.96424
2357465,Naya,10.43333,-4.73333
2357466,Nawo,10.18333,-3.18333
2357467,Nawarma,13.18601,0.52472
2357468,Navronkué,11.16667,-3.15
2357469,Navrigbé,10.98333,-2.93333
2357470,Navouboukiba,13.47765,-1.29531
2357471,Navirikpoué,11.03333,-2.96667
2357472,Navielgan,10.83333,-3.26667
2357473,Navéninso,10.53333,-5.41667
2357474,Natyari,12.9,0.73333
2357475,Natyaga,12.7,0.85
2357476,Natyaga,12.63333,0.83333
2357477,Natyadé,12.54966,2.04263
2357478,Natoumpé,12.20991,1.2591
2357479,Natoumbanga,12.23333,0.8
2357480,Natougou,12.61667,1.68333
2357481,Naton,11.98333,-2.28333
2357482,Natoïba,11.61667,-2.13333
2357483,Natizogo,11.9,-0.3
2357484,Natimsa,13.14552,-0.19505
2357485,Natiédiougou,11.23333,-1.56667
2357486,Natiaté,14.03821,-2.19212
2357487,Natiaboani,11.69917,0.50611
2357488,Natèrgou,12.5318,1.6589
2357489,Naténa,11.39919,-4.51368
2357490,Natan,11.95,-2.65
2357491,Natalaka,10.6,-5.3
2357492,Natabouanga,12.56424,1.94114
2357493,Nassouwélé,14.16917,-2.15711
2357494,Nassoumbou,14.4089,-1.5507
2357495,Nassougou,12.07345,1.181
2357496,Nassoulou,12.35164,-2.11436
2357497,Nassobogué,13.15403,-0.48688
2357498,Nasso,11.21336,-4.4381
2357499,Nasséma,11.41667,-2.58333
2357500,Nassara,10.21667,-3.18333
2357501,Nassanba,11.7,-1.1
2357502,Nassan,13.02897,-3.01313
2357503,Nasré,13.32469,-1.35909
2357504,Nasré,13.04631,-1.05987
2357505,Nasoulou,13.21362,0.21803
2357506,Nasinguiri,14.15796,-2.18377
2357507,Nashi,12.96667,-0.75
2357508,Nasèm Tanga,12.86667,-2.2
2357509,Nasabdou,12.85,0.51667
2357510,Nasabdou,12.23333,0.05
2357511,Nariarlé,12.26034,-1.14447
2357512,Nartaoli,12.7991,-1.31761
2357513,Narobé,12.05,-0.23333
2357514,Naro,10.58333,-5.11667
2357515,Naro,11.18333,-3.21667
2357516,Naré,13.36292,0.83517
2357517,Naré,13.2829,-0.6491
2357518,Naré,13.0523,-3.343
2357519,Narbingou,13.59981,-0.52591
2357520,Nagbingou,13.55214,-0.4672
2357521,Narbingou,12.56667,-0.53333
2357522,Naralingo,12.55,-0.81667
2357523,Nagren,12.88008,-1.22699
2357524,Naradabaganga,13.10219,-1.93804
2357525,Narabaradélé,12.43333,-0.9
2357526,Napouren,12.66667,-0.55
2357527,Naponé,11.95,-2.25
2357528,Naponabilipoka,11.66667,-1.73333
2357529,Napé Kô,10.86667,-5.23333
2357530,Nabadogo,12.78722,-1.01612
2357531,Naparo,11.55,-2.53333
2357532,Napango,13.63485,-2.67897
2357533,Napan,12.86667,-2.26667
2357534,Napamboumbou,13.24665,-0.87905
2357535,Napamboumbou,12.87931,-1.26763
2357536,Napamboumba,12.0,-0.45
2357537,Napamboumbou,12.70602,-1.23082
2357538,Napalré,12.35,-0.56667
2357539,Napalgué,13.66905,-1.56754
2357540,Napalgué,13.42824,-1.77387
2357541,Napalgué,13.37916,-1.91587
2357542,Napalgué,12.61326,-1.49891
2357543,Napalgué,12.72235,-1.89769
2357544,Napaléré,12.98333,-2.2
2357545,Napalédougou,10.86667,-5.25
2357546,Napagabtenga Goughin,12.2376,-1.37566
2357547,Napadé,11.21667,0.38333
2357548,Nahouri Province,11.25,-1.25
